Group,Artifact,Version,GitHub Link
androidx.arch.core,core-runtime,2.2.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation-jvm,1.8.2 (*),https://github.com/dessalines/jerboa
androidx.arch.core,core-common,2.2.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.room,room-common,2.6.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.3.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.22 -> 1.9.10,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.10 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.9.10,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.10 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.room,room-ktx,2.6.1 (c),https://github.com/dessalines/jerboa
androidx.room,room-runtime,2.6.1 (c),https://github.com/dessalines/jerboa
androidx.sqlite,sqlite,2.4.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.0.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.sqlite,sqlite-framework,2.4.0 (c),https://github.com/dessalines/jerboa
androidx.sqlite,sqlite-framework,2.4.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.2.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.sqlite,sqlite,2.4.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.sqlite,sqlite,2.4.0 (c),https://github.com/dessalines/jerboa
androidx.room,room-common,2.6.1 (c),https://github.com/dessalines/jerboa
androidx.room,room-ktx,2.6.1 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.0 -> 1.9.10 (*),https://github.com/dessalines/jerboa
androidx.activity,activity,1.8.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.0.0 -> 1.4.4,https://github.com/dessalines/jerboa
androidx.collection,collection-jvm,1.4.4,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.8.1 -> 1.8.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.collection,collection-ktx,1.4.4 (c),https://github.com/dessalines/jerboa
androidx.collection,collection-ktx,1.3.0 -> 1.4.4 (c),https://github.com/dessalines/jerboa
androidx.core,core,1.8.0 -> 1.13.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.6.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.0 -> 1.4.1 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.0.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.concurrent,concurrent-futures,1.0.0 -> 1.1.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,1.0,https://github.com/dessalines/jerboa
androidx.interpolator,interpolator,1.0.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.0.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.6.2 -> 2.8.5,https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-android,2.8.5,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.8.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.arch.core,core-common,2.2.0 (*),https://github.com/dessalines/jerboa
androidx.arch.core,core-runtime,2.2.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5,https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-jvm,2.8.5,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.8.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.7.3 -> 1.9.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.9.0,https://github.com/dessalines/jerboa
org.jetbrains,annotations,23.0.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-bom,1.9.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.9.0 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.9.0 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-slf4j,1.9.0 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.0 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.profileinstaller,profileinstaller,1.3.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.2.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.concurrent,concurrent-futures,1.1.0 (*),https://github.com/dessalines/jerboa
androidx.startup,startup-runtime,1.1.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.tracing,tracing,1.0.0 -> 1.2.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.2.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.tracing,tracing-ktx,1.2.0 (c),https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,1.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.7.3 -> 1.9.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-bom,1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.0 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.versionedparcelable,versionedparcelable,1.1.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.0.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.core,core-ktx,1.13.1 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.6.1 -> 2.8.5 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.6.1 -> 2.8.5,https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-android,2.8.5,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.8.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.6.1 -> 2.8.5,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.0.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.core,core-ktx,1.2.0 -> 1.13.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.core,core,1.13.1 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.core,core,1.13.1 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5,https://github.com/dessalines/jerboa
androidx.arch.core,core-common,2.2.0 (*),https://github.com/dessalines/jerboa
androidx.arch.core,core-runtime,2.2.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (*),https://github.com/dessalines/jerboa
androidx.savedstate,savedstate,1.2.1,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.arch.core,core-common,2.1.0 -> 2.2.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.6.1 -> 2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.10 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.savedstate,savedstate-ktx,1.2.1 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.profileinstaller,profileinstaller,1.3.0 -> 1.3.1 (*),https://github.com/dessalines/jerboa
androidx.savedstate,savedstate,1.2.1 (*),https://github.com/dessalines/jerboa
androidx.tracing,tracing,1.0.0 -> 1.2.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.activity,activity-compose,1.8.2 (c),https://github.com/dessalines/jerboa
androidx.activity,activity-ktx,1.8.2 (c),https://github.com/dessalines/jerboa
androidx.core,core-ktx,1.9.0 -> 1.13.1 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.6.1 -> 2.8.5,https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx-android,2.8.5,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.8.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.6.1 -> 2.8.5,https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.savedstate,savedstate-ktx,1.2.1,https://github.com/dessalines/jerboa
androidx.savedstate,savedstate,1.2.1 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.10 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.savedstate,savedstate,1.2.1 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.activity,activity,1.8.2 (c),https://github.com/dessalines/jerboa
androidx.activity,activity-compose,1.8.2 (c),https://github.com/dessalines/jerboa
androidx.activity,activity-ktx,1.8.2 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.0.1 -> 1.7.2,https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime-android,1.7.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.1 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.4 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.7.3 -> 1.9.0 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime-livedata,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime-saveable,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime-saveable,1.0.1 -> 1.7.2,https://github.com/dessalines/jerboa
